ref|label|hilo|item|login|fechaini|fechafin|detail|group|type|typename|unitprogram|unit|price
T259|"1"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|14.28
T260|"3/4"" X 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|11.62
T261|"3/4"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|10.71
T262|"1/2"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||34|PZA|10.21
T263|"PIEZAS ""T"" - CR FUSION - ROSCA DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|17.51
T264|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||8|PZA|15.85
T265|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||9|PZA|13.61
T266|"CODOS DE 90 - FUSION - FUSION DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|70.21
T267|"DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||5|PZA|20.57
T268|"DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|19.74
T269|"DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||45|PZA|15.85
T270|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|11.13
T271|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||106|PZA|9.97
T272|"CODOS DE 90 - CR FUSION - ROSCA DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||22|PZA|20.57
T273|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|16.51
T274|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||33|PZA|13.45
T275|"COPLAS FUSION - FUSION DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||5|PZA|43.36
T276|"DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||5|PZA|29.36
T277|"DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|22.23
T278|"DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||18|PZA|19.74
T279|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||5|PZA|14.52
T280|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||25|PZA|12.29
T281|"COPLA FUSION - ROSCA MACHO DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|38.39
T282|"DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|28.78
T283|"DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||8|PZA|13.53
T284|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|11.71
T285|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||17|PZA|10.88
T286|"REDUCCIONES TIPO BUJE-FUSION FUSION DIAMETRO 2"" X 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|21.82
T287|"DIAMETRO 2"" X 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|21.73
T288|"DIAMETRO 1 1/2"" X 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|20.82
T289|"DIAMETRO 1 1/2"" X 1"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|19.41
T290|"DIAMETRO 1 1/2"" X 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|12.29
T291|"DIAMETRO 1 1/4""  X 1"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|12.2
T292|"DIAMETRO 1 1/4"" X 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|11.87
T293|"DIAMETRO 1"" X 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||5|PZA|11.13
T294|"DIAMETRO 1"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||16|PZA|10.38
T295|"DIAMETRO 3/4"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|8.14
T296|"UNIONES UNIVERSALES DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|53.81
T297|"DIAMETRO  1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|49.74
T298|"DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||8|PZA|47.59
T299|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|40.79
T300|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||17|PZA|37.4
T301|"VALVULAS DE PASO, TIPO GLOBO, DE BRONCE, UNIONES A ROSCA, DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|176.14
T302|"DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|155.75
T303|"DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||8|PZA|134.21
T304|"DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|105.12
T305|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||17|PZA|130.48
T306|MISCELANEOS:  - ANILLOS Y COLGADORES METALICOS DE SOPORTE SEGUN DETALLE PARA INSTALACION AEREA EN CIELOS Y SHAFTS. PI|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|4143.6
T307|"TUBERIA DE POLIPROPILENO TIPO TIGRE (UNIONES TERMOFUSIONADAS), INCLUYENDO AISLANTE TERMICO DE POLIURETANO DE 30-40 KG/M3 DE DENSIDAD Y CINTA AUTOADHESIVA TERMOAISLANTE. TUBERIA D 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||7.29|ML|62.64
T308|"TUBERIA D 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||113.87|PZA|47.4
T309|"ACCESORIOS DE POLIPROPILENO. PIEZAS ""T"" FUSION - FUSION 3/4"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|10.71
T310|"1/2"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||25|PZA|10.21
T311|"PIEZAS ""T"" - CR FUSION - ROSCA DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||9|PZA|13.61
T312|"CODOS DE 90 FUSION - FUSION DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|11.13
T313|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||78|PZA|9.97
T314|"CODOS DE 90 - CR FUSION - ROSCA DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||31|PZA|13.45
T315|"COPLAS FUSION - FUSION DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|14.52
T316|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||15|PZA|12.29
T317|"REDUCCIONES TIPO BUJE - FUSION - FUSION DIAMETRO 3/4"" X 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|8.14
T318|"VALVULAS DE RETENCION - UNIONES A ROSCA DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|97.79
T319|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|87.02
T320|"UNIONES UNIVERSALES DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|40.79
T321|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||15|PZA|37.4
T322|"VALVULAS DE PASO, TIPO GLOBO, DE BRONCE, UNIONES A ROSCA. DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|84.78
T323|"DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||15|PZA|110.14
T324|MISCELANEOS: -|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|24861.6
T325|TANQUE EN HORMIGON ARMADO TIPO IMPERMEABLE H25:|||carguedas|08/02/2016|08/02/2017||0|||11.55|M3|2514.03
T326|ACERO DE REFUERZO AH 500 MPA|||carguedas|08/02/2016|08/02/2017||0|||930|KG|16.15
T327| REVOQUE Y CONTRAPISO IMPERMEABLE.|||carguedas|08/02/2016|08/02/2017||0|||57.8|M2|133.57
T328|ESCALERA DE ACCESO METALICA|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|2071.8
T329|VENTANAS DE INSPECCION DE 0,60 X 0,40 CM, METALICAS.|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|1243.08
T330|"SISTEMA DE ALIMENTACION  TUBERIA D 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||32.82|ML|102.99
T331|"CODOS DE 90 FUSION - FUSION DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|20.57
T332|"VALVULA DE FLOTADOR RED AP D 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|606.44
T333|"VALVULA CORTINA AP D 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|288.29
T334|"UNION UNIVERSAL D 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|53.81
T335|"SISTEMA DE DESAGUE TUBERIA D 2"""|||carguedas|08/02/2016|08/02/2017||0|||7.96|ML|62.01
T336|"CODOS DE 90 - DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|11.79
T337|"CODOS DE 45 - DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|11.79
T338|"VALVULA CORTINA DRENAJE AP D 2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|376.67
T339|2 ELECTROBOMBAS DE ACCIONAMIENTO ALTERNADO Y EN CASCADA, CON LAS SIGUIENTES CARACTERISTICAS|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|11545.27
T340|"PRESOSTATO PARA CONTROL DE ARRANQUE Y PARADA . CONEXION A D 1"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|1353.4
T341|VALVULA DE TOMA DE AIRE|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|751.99
T342|MANOMETRO PARA CONEXION A RED AP- UNIONES ROSCADAS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|650.14
T343|FLOTADOR ELECTRO MECANICO DE CONTROL DE NIVEL DE AGUA|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|968.62
T344|PANEL DE CONTROL |||carguedas|08/02/2016|08/02/2017||0|||1|PZA|8998.67
T345|"SISTEMA DE SALIDA: - CÖLADORES DE SUCCION.  CONEXION A D 2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|71.59
T346|"VALVULA CORTINA RED AP   D 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|376.67
T347|"TUBERIA D 2"""|||carguedas|08/02/2016|08/02/2017||0|||1.58|ML|130.18
T348|" - CODOS DE 90º  DIAMETRO 2"". FUSION- FUSION"|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|70.21
T349|" - PIEZAS ""T""  2"" X 2"" FUSION - FUSION"|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|98.72
T350|" - UNIONES UNIVERSALES DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|72.7
T351|"IMPULSION: TUBERIA D 2"""|||carguedas|08/02/2016|08/02/2017||0|||9.03|ML|130.18
T352|" - CODOS DE 90º  DIAMETRO 2"". FUSION- FUSION"|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|70.21
T353|" - PIEZAS ""T""  2"" X 2""  FUSION - FUSION"|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|98.72
T354|"- VALVULA RETENCION RED AP    D  2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|373.68
T355|"- VALVULA CORTINA RED AP   D 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|376.67
T356|" - UNIONES UNIVERSALES DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|72.7
T357| - CONEXIONES, SOLDADURAS, CINTA TEFLON, PIEZAS DE TRANSICION Y ADAPTACION, PEGAMENTOS, SELLA ROSCAS, COLGADORES, SOPORTES Y PRUEBAS DE PRESION|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|4143.6
T358| - BASES DE APOYO PARA LOS EQUIPOS DE BOMBEO, INCLUYENDO PERNOS DE ANCLAJE|||carguedas|08/02/2016|08/02/2017||0|||2|GLB|1243.08
T359| - TANQUE ACUMULADOR DE PRESION DE INSTALACION VERTICAL, TIPO MPD119 DE MYERS O SIMILAR A APROBAR, CON UN VOLUMEN DE 119 GAL (325 L) CON VALVULAS DE TOMA DE AIRE Y SOBREPRESION CADA UNO|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|9190.74
T360|"TUBERIA D 2"""|||carguedas|08/02/2016|08/02/2017||0|||5.61|ML|130.18
T361|"TUBERIA 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||1.65|ML|88.33
T362|"CODOS DE 90 DIAMETRO 2"". FUSION - FUSION"|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|70.21
T363|" - PIEZAS ""T""  1 1/2"" - 2""  FUSION - FUSION"|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|75.43
T364|" - UNIONES UNIVERSALES DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|49.74
T365|"TAPON DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|15.52
T366|" - VALVULA CORTINA RED AP    D  1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|363.24
T367| - CONEXIONES, SOLDADURAS, CINTA TEFLON, PIEZAS DE TRANSICION Y ADAPTACION, PEGAMENTOS, SELLA ROSCAS, COLGADORES, SOPORTES Y PRUEBAS DE PRESION|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|4143.6
T368| - BASES DE APOYO PARA LOS TANQUES HIDRONEUMATICOS, INCLUYENDO PERNOS DE ANCLAJE|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|1243.08
T369|"TUBERIA DE FG ESQUEMA 40 D 2"""|||carguedas|08/02/2016|08/02/2017||0|||19|ML|134.97
T370| TANQUE EN HORMIGON ARMADO TIPO IMPERMEABLE H25:|||carguedas|08/02/2016|08/02/2017||0|||1.38|M3|2514.03
T371|ACERO DE REFUERZO AH 500 MPA|||carguedas|08/02/2016|08/02/2017||0|||95|KG|16.15
T372| REVOQUE Y CONTRAPISO IMPERMEABLE.|||carguedas|08/02/2016|08/02/2017||0|||5.9|M2|133.57
T373|"ACCESORIOS PARA TUBERIAS - CODOS DE 90 D 2"""|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|11.79
T374|MISCELANEOS:  - ANILLOS Y COLGADORES METALICOS DE SOPORTE, SEGUN DETALLE, PARA LA INSTALACION AEREA EN CIELOS, MUROS Y SHAFTS|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|24861.6
T375|SUMINISTRO E INSTALACION DE UN SISTEMA DE BOMBEO DE AGUAS DE DESAGÜE DE TANQUES Y LAVADO DE PISOS DE SOTANO, DE ACCIONAMIENTO ELECTRICO, INCLUYENDO:|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|36806.97
T376|CALENTADORES DE AGUA, 200 L INCLUYENDO:|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|2131.29
T377|CALENTADORES DE AGUA 80 L INCLUYENDO:|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|6049.66
T378|CALENTADORES DE AGUA 50 L INCLUYENDO:|||carguedas|08/02/2016|08/02/2017||0|||8|PZA|1325.95
T379|INSTALACION DE INODOROS|||carguedas|08/02/2016|08/02/2017||0|||28|PZA|415.58
T380|INSTALACION DE LAVATORIOS|||carguedas|08/02/2016|08/02/2017||0|||34|PZA|191.35
T381|INSTALACION DE URINARIOS|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|415.58
T382|INSTALACION DE LAVAPLATOS|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|592.84
T383|INSTALACION DE DUCHAS|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|300.37
T384|INSTALACION DE GRIFOS|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|128.05
T385|REJILLAS SIFONADAS|||carguedas|08/02/2016|08/02/2017||0|||28|PZA|210.92
T386|REJILLAS DE PISO|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|194.35
T387|PROV. E INSTALACION DE CALEFONES 200 L|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|6305.76
T388|PROV. E INSTALACION DE CALEFONES 80 L|||carguedas|08/02/2016|08/02/2017||0|||4|PZA|3730.46
T389|PROV. E INSTALACION DE CALEFONES 50 L|||carguedas|08/02/2016|08/02/2017||0|||11|PZA|2614.21
MOD19|TERMOMECANICA|||carguedas||||1|||||
MOD20|AIRE ACONDICIONADO|||carguedas||||1|||||
T390|CALDERA DE AGUA CALIENTE|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|58343.79
T391|CHIMENEA PARA SALIDA DE GASES DE COMBUSTION|||carguedas|08/02/2016|08/02/2017||0|||20|ML|1664.9
T392|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO D 2 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||40|ML|259.47
T393|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||53|ML|155.72
T394|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||97|ML|105.5
T395|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||318|ML|104
T396|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||224|ML|72.02
T397|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||279|ML|56.44
T398|"TUBERIA POLIPROPILENO CON FORRO DE ALUMINIO DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||543|ML|50.72
T399|"AISLANTE TERMICO SALADILLO PARA TUBERIA H 3 DIAMETRO 2 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||40|ML|74.5
T400|"AISLANTE PARA TUBERIA DIAMETRO 2"""|||carguedas|08/02/2016|08/02/2017||0|||53|ML|53.04
T401|"AISLANTE PARA TUBERIA DIAMETRO 1 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||97|ML|40.19
T402|"AISLANTE PARA TUBERIA DIAMETRO 1 1/4"""|||carguedas|08/02/2016|08/02/2017||0|||318|ML|28.43
T403|"AISLANTE PARA TUBERIA DIAMETRO 1"""|||carguedas|08/02/2016|08/02/2017||0|||224|ML|22.13
T404|"AISLANTE PARA TUBERIA DIAMETRO 3/4"""|||carguedas|08/02/2016|08/02/2017||0|||279|ML|18.07
T405|"AISLANTE PARA TUBERIA DIAMETRO 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||543|ML|16.24
T406|ACCESORIOS  RED CALEFACCION|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|29005.2
T407|SOPORTES CANERIAS RED CALEFACCION|||carguedas|08/02/2016|08/02/2017||0|||777|PZA|35.88
T408|DUCTOS ALIMENTACION, RETORNO, SIST. CALEFACCION|||carguedas|08/02/2016|08/02/2017||0|||981|M2|82.87
T409|AISLANTE TERMICO DUCTOS ALIMENTACION, SIST CALEFACCION|||carguedas|08/02/2016|08/02/2017||0|||981|M2|24.12
T410|DUCTO FLEXIBLE DIAMETRO    250 MM|||carguedas|08/02/2016|08/02/2017||0|||33|ML|100.19
T411|DUCTO FLEXIBLE DIAMETRO    200 MM|||carguedas|08/02/2016|08/02/2017||0|||40|ML|92.9
T412|SOPORTE PARA DUCTOS|||carguedas|08/02/2016|08/02/2017||0|||491|PZA|37.21
MOD21|EXTRACCION DE AIRE|||carguedas||||1|||||
T413|EXTRACTOR  AXIAL SALA GENERADOR|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|21285.26
T414|EXTRACTOR AXIAL SOTANO 1 (EX3 )  ESTACIONAMIENTO|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|10069.69
T415|VENTILADOR TEATRO ( VE3) AUDITORIO  PL. BAJA;  MONTAJE EN PARED|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|21448.18
T416|EXTRACTOR AXIAL  TEATRO - AUDITORIO   PISO 3 TERRAZA (EX 4)- (EX 5)|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|8275.51
T417|DUCTOS VENTILACION Y EXTRACCION RECTANGULARES SOTANOS|||carguedas|08/02/2016|08/02/2017||0|||548|M2|82.87
T418|SOPORTE PARA DUCTOS ESTACIONAMIENTO      910       VER PLANO DE SOPORTES|||carguedas|08/02/2016|08/02/2017||0|||274|PZA|37.21
T419|CONDUITS  AWG ; PARA CONEXIONES ENTRE EL TABLERO DE MANDO DEL EQUIPO Y EL EQUIPO|||carguedas|08/02/2016|08/02/2017||0|||550|ML|62.15
T420|LOS CABLES DE DISTRIBUCION DE ENERGIA A LOS TABLEROS DE MANDO DE LOS EQUIPOS DEBEN ESTAR DENTRO DEL PRESUPUESTO DEL PROYECTO ELECTRICO|||carguedas|08/02/2016|08/02/2017||0|||1|ML|7928.45
MOD22|DETECCION Y EXTINCION DE INCENDIOS|||carguedas||||1|||||
T421|DETECTORES IONICOS DE HUMO|||carguedas|08/02/2016|08/02/2017||0|||100|PZA|848.36
T422|DETECTORES TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||34|PZA|272.81
T423|DETECTORES DE HUMO PARA MONTAJE EN DUCTO|||carguedas|08/02/2016|08/02/2017||0|||33|PZA|1330.92
T424|SOTANO 2  UNA ZONA: CIRCUITO DETEC. HUMO Y TERMICO|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T425|SOTANO 1  UNA ZONA: CIRCUITO DETEC. HUMO|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T426|SOTANO 1  UNA ZONA: CIRCUITO DETEC. TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T427|PLANTA BAJA  UNA ZONA: CIRCUITO DETEC. HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T428|AUDITORIO UNA ZONA: CIRCUITO HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T429|2DO PISO A LA DERECHA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T430|2DO PISO A LA IZQUIERDA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T431|3ER PISO A LA DERECHA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T432|3ER PISO A LA IZQUIERDA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T433|4TO PISO A LA DEECHA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T434|4TO PISO A LA IZQUIERDA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T435|5TO PISO A LA DERECHA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T436|5TO PISO A LA IZQUIERDA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T437|6TO PISO A LA DERECHA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T438|6TO PISO A LA IZQUIERDA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T439|7TO PISO A LA DERECHA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T440|7TO PISO A LA IZQUIERDA UNA ZONA: CIRCUITO DETC.  HUMOS Y TERMICOS|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|5870.9
T441|BOCINA DE ALARMA Y SONIDO|||carguedas|08/02/2016|08/02/2017||0|||17|PZA|1058.61
T442|"TUBERIA GALVANIZADA Y ACCESORIOS D 3"""|||carguedas|08/02/2016|08/02/2017||0|||49|ML|225.49
T443|"TUBERIA GALVANIZADA Y ACCESORIOS D 2"""|||carguedas|08/02/2016|08/02/2017||0|||215|ML|116.02
T444|ACCESORIOS PARA TUBERIA GALVANIZADA|||carguedas|08/02/2016|08/02/2017||0|||1|GLB|12052.65
T445|"VALVULA ESFERA PN 70 D 2"""|||carguedas|08/02/2016|08/02/2017||0|||9|PZA|2778.7
T446|"VALVULA ESFERA PN 70 D 3"""|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|7937.64
T447|"VALVULA ESFERA PN 70 D 1/2"""|||carguedas|08/02/2016|08/02/2017||0|||2|PZA|561.71
T448|EXTINTOR TIPO ABC CON GABINETE|||carguedas|08/02/2016|08/02/2017||0|||31|PZA|3400.82
T449|EXTINTOR TIPO BC CON GABINETE|||carguedas|08/02/2016|08/02/2017||0|||1|PZA|2011.47
T450|EXTINTOR TIPO K CON GABINETE|||carguedas|08/02/2016|08/02/2017||0|||3|PZA|4000.81
MOD23|INSTALACION ELECTRICA|||carguedas||||1|||||
T451|PROVISION E INSTALACION  INTERRUPTOR SIMPLE 15 A.|||carguedas|08/02/2016|08/02/2017||0|||83|PZA|37.26
T452|PROVISION E INSTALACION  INTERRUPTOR DOBLE 15 A.|||carguedas|08/02/2016|08/02/2017||0|||34|PZA|49.25
T453|PROVISION E INSTALACION  INTERRUPTOR TRIPLE 15 A.|||carguedas|08/02/2016|08/02/2017||0|||9|PZA|61.79
T454|PROVISION E INSTALACION  INTERRUPTOR CONMUTADOR SIMPLE 15 A.|||carguedas|08/02/2016|08/02/2017||0|||7|PZA|74.77
T455|PROVISION E INSTALACION  INTERRUPTOR CONMUTADOR SENSOR 360|||carguedas|08/02/2016|08/02/2017||0|||10|PZA|268.81
T456|PROVISION E INSTALACION DE DIMMER 600 W|||carguedas|08/02/2016|08/02/2017||0|||22|PZA|363.86
T457|PROVISION E INSTALACION  TOMACORRIENTE DOBLE (2P+T UNIVERSAL) 16 A|||carguedas|08/02/2016|08/02/2017||0|||272|PZA|57.19
T458|PROVISION E INSTALACION  TOMACORRIENTE DOBLE DE PISO (2P+T UNIVERSAL) 16 A|||carguedas|08/02/2016|08/02/2017||0|||32|PZA|85.01
T459|PROVISION E INSTALACION  TOMACORRIENTE DOBLE MIXTO DE PISO (2P+T +1 SHUKO) 16 A|||carguedas|08/02/2016|08/02/2017||0|||6|PZA|65.16
T460|PROVISION E INSTALACION  TOMA DE FUERZA MONOFASICO|||carguedas|08/02/2016|08/02/2017||0|||38|PZA|147.63
